xflr5 v6.57

Plane Name
T1-10.0 m/s-Panel-Inviscid
QInf  =   10.000000 m/s
Alpha =   10.000000
Beta  =    0.000°
Phi   =    0.000°
Ctrl  =    0.000
CL    =    1.272014
Cy    =   -0.000000
Cd    =    0.051376     ICd   =    0.051376     PCd   =    0.000000
Cl   = -2.37529e-14
Cm   =    -2.10233
ICn   =   -0.000000     PCn   =   -0.000000 
XCP   =    6.967907     YCP   =    0.000000     ZCP   =    0.409405  
XNP   =    0.000000
Bending = 39849.143685

Main Wing
  y-span        Chord      Ai         Cl        PCd          ICd        CmGeom    CmAirf@chord/4    XTrtop    XTrBot      XCP       BM
1118       1.007e+01      -1.442e+01       3.443e-01          -0.702          -0.477           0.529       1.124e-02         -5.7916
1119       1.013e+01      -1.442e+01       3.945e-01          -0.474          -0.314           0.823       2.117e-02         -3.2653
1120       1.026e+01      -1.442e+01       4.516e-01          -0.340          -0.222           0.914       3.048e-02         -2.3162
1121       1.044e+01      -1.442e+01       5.047e-01          -0.226          -0.146           0.963       3.806e-02         -1.9897
1122       1.066e+01      -1.442e+01       5.421e-01          -0.109          -0.071           0.992       4.370e-02         -1.7417
1123       1.092e+01      -1.442e+01       5.546e-01           0.006          -0.001           1.000       4.748e-02         -1.4004
1124       1.119e+01      -1.442e+01       5.429e-01           0.080           0.041           0.996       4.908e-02         -1.0473
1125       1.146e+01      -1.442e+01       5.137e-01           0.135           0.072           0.988       4.802e-02         -0.7661
1126       1.171e+01      -1.442e+01       4.729e-01           0.183           0.096           0.978       4.422e-02         -0.5262
1127       1.194e+01      -1.442e+01       4.269e-01           0.222           0.115           0.968       3.777e-02         -0.3101
1128       1.212e+01      -1.442e+01       3.829e-01           0.253           0.130           0.959       2.895e-02         -0.1093
1129       1.224e+01      -1.442e+01       3.484e-01           0.275           0.139           0.951       1.821e-02          0.0731
1130       1.231e+01      -1.442e+01       3.283e-01           0.340           0.167           0.926       6.360e-03          0.2279
Strip 44
1131       1.223e+01      -1.424e+01       3.187e-01          -0.028          -0.034          -0.999       6.145e-03          0.1781
1132       1.216e+01      -1.424e+01       3.235e-01          -0.087          -0.060          -0.994       1.816e-02          0.2279
1133       1.203e+01      -1.424e+01       3.338e-01          -0.075          -0.054          -0.996       2.905e-02          0.2629
1134       1.185e+01      -1.424e+01       3.457e-01          -0.057          -0.046          -0.997       3.822e-02          0.2917
1135       1.162e+01      -1.424e+01       3.559e-01          -0.034          -0.035          -0.999       4.515e-02          0.3219
1136       1.136e+01      -1.424e+01       3.614e-01          -0.009          -0.022          -1.000       4.947e-02          0.3529
1137       1.109e+01      -1.424e+01       3.607e-01           0.014          -0.010          -1.000       5.095e-02          0.3875
1138       1.081e+01      -1.424e+01       3.534e-01           0.040           0.006          -0.999       4.951e-02          0.4276
1139       1.055e+01      -1.424e+01       3.373e-01           0.085           0.033          -0.996       4.531e-02          0.4676
1140       1.032e+01      -1.424e+01       3.153e-01           0.108           0.048          -0.993       3.842e-02          0.5215
1141       1.014e+01      -1.424e+01       2.968e-01           0.088           0.035          -0.995       2.908e-02          0.6139
1142       1.001e+01      -1.424e+01       2.914e-01          -0.032          -0.048          -0.998       1.809e-02          0.5589
1143       9.943e+00      -1.424e+01       3.056e-01          -0.551          -0.400          -0.732       8.345e-03         -1.5778
1144       9.943e+00      -1.424e+01       3.408e-01          -0.702          -0.477           0.529       1.170e-02         -5.7314
1145       1.001e+01      -1.424e+01       3.920e-01          -0.474          -0.314           0.822       2.204e-02         -3.2405
1146       1.014e+01      -1.424e+01       4.503e-01          -0.340          -0.222           0.914       3.174e-02         -2.3027
1147       1.032e+01      -1.424e+01       5.046e-01          -0.226          -0.146           0.963       3.964e-02         -1.9806
1148       1.055e+01      -1.424e+01       5.427e-01          -0.109          -0.071           0.992       4.551e-02         -1.7352
1149       1.081e+01      -1.424e+01       5.555e-01           0.006          -0.001           1.000       4.945e-02         -1.3960
1150       1.109e+01      -1.424e+01       5.435e-01           0.080           0.041           0.996       5.112e-02         -1.0444
1151       1.136e+01      -1.424e+01       5.137e-01           0.135           0.072           0.988       5.001e-02         -0.7641
1152       1.162e+01      -1.424e+01       4.721e-01           0.183           0.096           0.978       4.605e-02         -0.5250
1153       1.185e+01      -1.424e+01       4.251e-01           0.222           0.115           0.968       3.933e-02         -0.3094
1154       1.203e+01      -1.424e+01       3.802e-01           0.253           0.130           0.959       3.015e-02         -0.1090
1155       1.216e+01      -1.424e+01       3.449e-01           0.275           0.139           0.951       1.897e-02          0.0732
1156       1.223e+01      -1.424e+01       3.244e-01           0.340           0.167           0.926       6.623e-03          0.2277
Strip 45
1157       1.215e+01      -1.406e+01       3.146e-01          -0.028          -0.034          -0.999       6.395e-03          0.1781
1158       1.208e+01      -1.406e+01       3.195e-01          -0.087          -0.060          -0.994       1.890e-02          0.2280
1159       1.195e+01      -1.406e+01       3.300e-01          -0.075          -0.054          -0.996       3.023e-02          0.2630
1160       1.176e+01      -1.406e+01       3.422e-01          -0.057          -0.046          -0.997       3.978e-02          0.2918
1161       1.153e+01      -1.406e+01       3.526e-01          -0.034          -0.035          -0.999       4.699e-02          0.3219
1162       1.126e+01      -1.406e+01       3.582e-01          -0.009          -0.022          -1.000       5.148e-02          0.3527
1163       1.098e+01      -1.406e+01       3.575e-01           0.014          -0.010          -1.000       5.302e-02          0.3871
1164       1.070e+01      -1.406e+01       3.500e-01           0.040           0.006          -0.999       5.152e-02          0.4271
1165       1.044e+01      -1.406e+01       3.336e-01           0.085           0.033          -0.996       4.716e-02          0.4668
1166       1.020e+01      -1.406e+01       3.111e-01           0.108           0.048          -0.993       3.998e-02          0.5203
1167       1.001e+01      -1.406e+01       2.923e-01           0.088           0.035          -0.995       3.027e-02          0.6127
1168       9.883e+00      -1.406e+01       2.867e-01          -0.032          -0.048          -0.998       1.883e-02          0.5641
1169       9.815e+00      -1.406e+01       3.012e-01          -0.551          -0.400          -0.732       8.686e-03         -1.5379
1170       9.815e+00      -1.406e+01       3.371e-01          -0.702          -0.477           0.529       1.218e-02         -5.6692
1171       9.883e+00      -1.406e+01       3.894e-01          -0.474          -0.314           0.822       2.294e-02         -3.2148
1172       1.001e+01      -1.406e+01       4.490e-01          -0.340          -0.222           0.914       3.303e-02         -2.2887
1173       1.020e+01      -1.406e+01       5.044e-01          -0.226          -0.146           0.963       4.125e-02         -1.9711
1174       1.044e+01      -1.406e+01       5.434e-01          -0.109          -0.071           0.992       4.736e-02         -1.7284
1175       1.070e+01      -1.406e+01       5.564e-01           0.006          -0.001           1.000       5.146e-02         -1.3913
1176       1.098e+01      -1.406e+01       5.442e-01           0.080           0.041           0.996       5.320e-02         -1.0413
1177       1.126e+01      -1.406e+01       5.138e-01           0.135           0.072           0.988       5.204e-02         -0.7621
1178       1.153e+01      -1.406e+01       4.712e-01           0.183           0.096           0.978       4.793e-02         -0.5237
1179       1.176e+01      -1.406e+01       4.232e-01           0.222           0.115           0.968       4.094e-02         -0.3086
1180       1.195e+01      -1.406e+01       3.774e-01           0.253           0.130           0.959       3.138e-02         -0.1086
1181       1.208e+01      -1.406e+01       3.413e-01           0.275           0.139           0.951       1.974e-02          0.0732
1182       1.215e+01      -1.406e+01       3.204e-01           0.340           0.167           0.926       6.893e-03          0.2275
Strip 46
1183       1.207e+01      -1.387e+01       3.104e-01          -0.028          -0.034          -0.999       6.652e-03          0.1781
1184       1.200e+01      -1.387e+01       3.154e-01          -0.087          -0.060          -0.994       1.965e-02          0.2281
1185       1.187e+01      -1.387e+01       3.262e-01          -0.075          -0.054          -0.996       3.145e-02          0.2631
1186       1.167e+01      -1.387e+01       3.386e-01          -0.057          -0.046          -0.997       4.137e-02          0.2918
1187       1.143e+01      -1.387e+01       3.492e-01          -0.034          -0.035          -0.999       4.887e-02          0.3218
1188       1.116e+01      -1.387e+01       3.549e-01          -0.009          -0.022          -1.000       5.354e-02          0.3525
1189       1.088e+01      -1.387e+01       3.542e-01           0.014          -0.010          -1.000       5.514e-02          0.3867
1190       1.059e+01      -1.387e+01       3.466e-01           0.040           0.006          -0.999       5.359e-02          0.4264
1191       1.032e+01      -1.387e+01       3.298e-01           0.085           0.033          -0.996       4.905e-02          0.4659
1192       1.008e+01      -1.387e+01       3.068e-01           0.108           0.048          -0.993       4.159e-02          0.5190
1193       9.889e+00      -1.387e+01       2.876e-01           0.088           0.035          -0.995       3.148e-02          0.6114
1194       9.754e+00      -1.387e+01       2.819e-01          -0.032          -0.048          -0.998       1.958e-02          0.5694
1195       9.685e+00      -1.387e+01       2.968e-01          -0.551          -0.400          -0.732       9.034e-03         -1.4971
1196       9.685e+00      -1.387e+01       3.334e-01          -0.702          -0.477           0.529       1.267e-02         -5.6053
1197       9.754e+00      -1.387e+01       3.868e-01          -0.474          -0.314           0.822       2.385e-02         -3.1883
1198       9.889e+00      -1.387e+01       4.477e-01          -0.341          -0.223           0.914       3.435e-02         -2.2743
1199       1.008e+01      -1.387e+01       5.042e-01          -0.226          -0.146           0.963       4.290e-02         -1.9612
1200       1.032e+01      -1.387e+01       5.440e-01          -0.109          -0.071           0.992       4.926e-02         -1.7213
1201       1.059e+01      -1.387e+01       5.574e-01           0.006          -0.001           1.000       5.352e-02         -1.3863
1202       1.088e+01      -1.387e+01       5.448e-01           0.080           0.041           0.996       5.533e-02         -1.0380
1203       1.116e+01      -1.387e+01       5.138e-01           0.135           0.072           0.988       5.413e-02         -0.7599
1204       1.143e+01      -1.387e+01       4.704e-01           0.183           0.096           0.978       4.985e-02         -0.5223
1205       1.167e+01      -1.387e+01       4.213e-01           0.222           0.115           0.968       4.258e-02         -0.3078
1206       1.187e+01      -1.387e+01       3.745e-01           0.253           0.130           0.959       3.263e-02         -0.1082
1207       1.200e+01      -1.387e+01       3.377e-01           0.275           0.139           0.951       2.053e-02          0.0732
1208       1.207e+01      -1.387e+01       3.164e-01           0.340           0.167           0.926       7.170e-03          0.2273
Strip 47
1209       1.199e+01      -1.368e+01       3.062e-01          -0.028          -0.034          -0.999       6.914e-03          0.1781
1210       1.192e+01      -1.368e+01       3.113e-01          -0.087          -0.060          -0.994       2.043e-02          0.2281
1211       1.178e+01      -1.368e+01       3.222e-01          -0.075          -0.054          -0.996       3.268e-02          0.2631
1212       1.158e+01      -1.368e+01       3.349e-01          -0.057          -0.046          -0.997       4.300e-02          0.2917
1213       1.134e+01      -1.368e+01       3.458e-01          -0.034          -0.035          -0.999       5.079e-02          0.3217
1214       1.106e+01      -1.368e+01       3.516e-01          -0.009          -0.022          -1.000       5.565e-02          0.3522
1215       1.077e+01      -1.368e+01       3.509e-01           0.014          -0.010          -1.000       5.732e-02          0.3862
1216       1.048e+01      -1.368e+01       3.431e-01           0.040           0.006          -0.999       5.570e-02          0.4258
1217       1.020e+01      -1.368e+01       3.260e-01           0.085           0.033          -0.996       5.098e-02          0.4649
1218       9.956e+00      -1.368e+01       3.025e-01           0.108           0.048          -0.993       4.322e-02          0.5176
1219       9.760e+00      -1.368e+01       2.829e-01           0.088           0.035          -0.995       3.272e-02          0.6100
1220       9.623e+00      -1.368e+01       2.771e-01          -0.032          -0.048          -0.998       2.035e-02          0.5746
1221       9.552e+00      -1.368e+01       2.922e-01          -0.551          -0.400          -0.732       9.391e-03         -1.4556
1222       9.552e+00      -1.368e+01       3.297e-01          -0.702          -0.477           0.529       1.316e-02         -5.5398
1223       9.623e+00      -1.368e+01       3.842e-01          -0.474          -0.315           0.822       2.479e-02         -3.1610
1224       9.760e+00      -1.368e+01       4.463e-01          -0.341          -0.223           0.914       3.571e-02         -2.2594
1225       9.956e+00      -1.368e+01       5.041e-01          -0.226          -0.146           0.963       4.459e-02         -1.9511
1226       1.020e+01      -1.368e+01       5.447e-01          -0.109          -0.071           0.992       5.120e-02         -1.7140
1227       1.048e+01      -1.368e+01       5.583e-01           0.006          -0.001           1.000       5.563e-02         -1.3812
1228       1.077e+01      -1.368e+01       5.455e-01           0.080           0.041           0.996       5.751e-02         -1.0345
1229       1.106e+01      -1.368e+01       5.138e-01           0.135           0.072           0.988       5.626e-02         -0.7576
1230       1.134e+01      -1.368e+01       4.695e-01           0.183           0.096           0.978       5.181e-02         -0.5208
1231       1.158e+01      -1.368e+01       4.194e-01           0.222           0.115           0.968       4.426e-02         -0.3069
1232       1.178e+01      -1.368e+01       3.716e-01           0.253           0.130           0.959       3.392e-02         -0.1077
1233       1.192e+01      -1.368e+01       3.341e-01           0.275           0.139           0.951       2.134e-02          0.0733
1234       1.199e+01      -1.368e+01       3.122e-01           0.340           0.167           0.926       7.452e-03          0.2271
Strip 48
1235       1.190e+01      -1.349e+01       3.018e-01          -0.028          -0.034          -0.999       7.181e-03          0.1781
1236       1.183e+01      -1.349e+01       3.071e-01          -0.087          -0.060          -0.994       2.122e-02          0.2281
1237       1.169e+01      -1.349e+01       3.182e-01          -0.075          -0.054          -0.996       3.395e-02          0.2630
1238       1.149e+01      -1.349e+01       3.312e-01          -0.057          -0.046          -0.997       4.467e-02          0.2917
1239       1.124e+01      -1.349e+01       3.423e-01          -0.034          -0.035          -0.999       5.276e-02          0.3215
1240       1.096e+01      -1.349e+01       3.482e-01          -0.009          -0.022          -1.000       5.781e-02          0.3518
1241       1.066e+01      -1.349e+01       3.475e-01           0.014          -0.010          -1.000       5.954e-02          0.3857
1242       1.036e+01      -1.349e+01       3.395e-01           0.040           0.006          -0.999       5.785e-02          0.4250
1243       1.008e+01      -1.349e+01       3.221e-01           0.085           0.033          -0.996       5.295e-02          0.4638
1244       9.830e+00      -1.349e+01       2.981e-01           0.108           0.048          -0.993       4.490e-02          0.5162
1245       9.630e+00      -1.349e+01       2.781e-01           0.088           0.035          -0.995       3.398e-02          0.6086
1246       9.490e+00      -1.349e+01       2.721e-01          -0.032          -0.048          -0.998       2.114e-02          0.5798
1247       9.417e+00      -1.349e+01       2.876e-01          -0.551          -0.400          -0.732       9.756e-03         -1.4134
1248       9.417e+00      -1.349e+01       3.258e-01          -0.702          -0.477           0.529       1.367e-02         -5.4729
1249       9.490e+00      -1.349e+01       3.815e-01          -0.474          -0.315           0.822       2.575e-02         -3.1331
1250       9.630e+00      -1.348e+01       4.449e-01          -0.341          -0.223           0.914       3.709e-02         -2.2441
1251       9.830e+00      -1.348e+01       5.039e-01          -0.226          -0.146           0.963       4.631e-02         -1.9406
1252       1.008e+01      -1.348e+01       5.454e-01          -0.109          -0.071           0.992       5.318e-02         -1.7063
1253       1.036e+01      -1.348e+01       5.593e-01           0.006          -0.001           1.000       5.779e-02         -1.3759
1254       1.066e+01      -1.348e+01       5.462e-01           0.080           0.041           0.996       5.974e-02         -1.0310
1255       1.096e+01      -1.348e+01       5.138e-01           0.135           0.072           0.988       5.844e-02         -0.7552
1256       1.124e+01      -1.348e+01       4.686e-01           0.183           0.096           0.978       5.382e-02         -0.5192
1257       1.149e+01      -1.348e+01       4.175e-01           0.222           0.115           0.968       4.597e-02         -0.3059
1258       1.169e+01      -1.349e+01       3.687e-01           0.253           0.130           0.959       3.524e-02         -0.1073
1259       1.183e+01      -1.349e+01       3.303e-01           0.275           0.139           0.951       2.217e-02          0.0734
1260       1.190e+01      -1.349e+01       3.080e-01           0.340           0.167           0.926       7.741e-03          0.2270
Strip 49
1261       1.182e+01      -1.329e+01       2.974e-01          -0.028          -0.034          -0.999       7.455e-03          0.1780
1262       1.174e+01      -1.329e+01       3.028e-01          -0.087          -0.060          -0.994       2.203e-02          0.2280
1263       1.160e+01      -1.329e+01       3.142e-01          -0.075          -0.054          -0.996       3.525e-02          0.2630
1264       1.140e+01      -1.329e+01       3.274e-01          -0.057          -0.046          -0.997       4.637e-02          0.2915
1265       1.114e+01      -1.329e+01       3.387e-01          -0.034          -0.035          -0.999       5.477e-02          0.3212
1266       1.085e+01      -1.329e+01       3.448e-01          -0.009          -0.022          -1.000       6.001e-02          0.3514
1267       1.055e+01      -1.329e+01       3.441e-01           0.014          -0.010          -1.000       6.181e-02          0.3851
1268       1.024e+01      -1.329e+01       3.359e-01           0.040           0.006          -0.999       6.006e-02          0.4242
1269       9.955e+00      -1.329e+01       3.181e-01           0.085           0.033          -0.996       5.497e-02          0.4627
1270       9.701e+00      -1.329e+01       2.936e-01           0.108           0.048          -0.993       4.661e-02          0.5146
1271       9.497e+00      -1.329e+01       2.732e-01           0.088           0.035          -0.995       3.528e-02          0.6070
1272       9.354e+00      -1.329e+01       2.671e-01          -0.032          -0.048          -0.998       2.195e-02          0.5851
1273       9.280e+00      -1.329e+01       2.829e-01          -0.551          -0.400          -0.733       1.013e-02         -1.3705
1274       9.280e+00      -1.329e+01       3.219e-01          -0.702          -0.477           0.529       1.419e-02         -5.4045
1275       9.354e+00      -1.329e+01       3.788e-01          -0.474          -0.315           0.822       2.673e-02         -3.1045
1276       9.497e+00      -1.329e+01       4.435e-01          -0.341          -0.223           0.913       3.850e-02         -2.2284
1277       9.701e+00      -1.329e+01       5.037e-01          -0.226          -0.146           0.963       4.808e-02         -1.9298
1278       9.955e+00      -1.329e+01       5.461e-01          -0.109          -0.071           0.992       5.521e-02         -1.6985
1279       1.024e+01      -1.329e+01       5.602e-01           0.006          -0.001           1.000       5.999e-02         -1.3704
1280       1.055e+01      -1.329e+01       5.469e-01           0.080           0.041           0.996       6.202e-02         -1.0272
1281       1.085e+01      -1.329e+01       5.139e-01           0.135           0.072           0.988       6.067e-02         -0.7527
1282       1.114e+01      -1.329e+01       4.677e-01           0.183           0.096           0.978       5.587e-02         -0.5176
1283       1.140e+01      -1.329e+01       4.155e-01           0.222           0.115           0.968       4.773e-02         -0.3049
1284       1.160e+01      -1.329e+01       3.657e-01           0.253           0.130           0.959       3.658e-02         -0.1068
1285       1.174e+01      -1.329e+01       3.265e-01           0.275           0.139           0.951       2.301e-02          0.0734
1286       1.182e+01      -1.329e+01       3.038e-01           0.340           0.167           0.926       8.037e-03          0.2268
Strip 50
1287       1.173e+01      -1.309e+01       2.930e-01          -0.028          -0.034          -0.999       7.735e-03          0.1779
1288       1.166e+01      -1.309e+01       2.984e-01          -0.087          -0.060          -0.994       2.286e-02          0.2280
1289       1.151e+01      -1.309e+01       3.101e-01          -0.075          -0.054          -0.996       3.657e-02          0.2629
1290       1.130e+01      -1.309e+01       3.236e-01          -0.057          -0.046          -0.997       4.811e-02          0.2913
1291       1.104e+01      -1.309e+01       3.351e-01          -0.034          -0.035          -0.999       5.683e-02          0.3209
1292       1.075e+01      -1.309e+01       3.413e-01          -0.009          -0.022          -1.000       6.226e-02          0.3510
1293       1.044e+01      -1.309e+01       3.406e-01           0.014          -0.010          -1.000       6.412e-02          0.3844
1294       1.012e+01      -1.309e+01       3.322e-01           0.040           0.006          -0.999       6.231e-02          0.4233
1295       9.829e+00      -1.309e+01       3.140e-01           0.085           0.033          -0.996       5.703e-02          0.4615
1296       9.571e+00      -1.309e+01       2.891e-01           0.108           0.048          -0.993       4.835e-02          0.5130
1297       9.362e+00      -1.309e+01       2.682e-01           0.088           0.035          -0.995       3.660e-02          0.6054
1298       9.216e+00      -1.309e+01       2.620e-01          -0.032          -0.048          -0.998       2.277e-02          0.5902
1299       9.141e+00      -1.309e+01       2.781e-01          -0.551          -0.400          -0.733       1.051e-02         -1.3272
1300       9.141e+00      -1.309e+01       3.180e-01          -0.702          -0.477           0.528       1.472e-02         -5.3350
1301       9.216e+00      -1.309e+01       3.760e-01          -0.474          -0.315           0.822       2.773e-02         -3.0753
1302       9.362e+00      -1.309e+01       4.421e-01          -0.341          -0.223           0.913       3.994e-02         -2.2124
1303       9.571e+00      -1.309e+01       5.035e-01          -0.226          -0.146           0.963       4.988e-02         -1.9187
1304       9.829e+00      -1.309e+01       5.468e-01          -0.109          -0.071           0.992       5.728e-02         -1.6904
1305       1.012e+01      -1.309e+01       5.612e-01           0.006          -0.001           1.000       6.224e-02         -1.3647
1306       1.044e+01      -1.309e+01       5.476e-01           0.080           0.041           0.996       6.434e-02         -1.0234
1307       1.075e+01      -1.309e+01       5.139e-01           0.135           0.072           0.988       6.295e-02         -0.7501
1308       1.104e+01      -1.309e+01       4.667e-01           0.183           0.096           0.978       5.797e-02         -0.5159
1309       1.130e+01      -1.309e+01       4.135e-01           0.222           0.115           0.968       4.952e-02         -0.3039
1310       1.151e+01      -1.309e+01       3.626e-01           0.253           0.130           0.959       3.795e-02         -0.1063
1311       1.166e+01      -1.309e+01       3.226e-01           0.275           0.139           0.951       2.388e-02          0.0735
1312       1.173e+01      -1.309e+01       2.994e-01           0.340           0.167           0.926       8.338e-03          0.2266
Strip 51
1313       1.164e+01      -1.288e+01       2.884e-01          -0.028          -0.034          -0.999       8.020e-03          0.1778
1314       1.157e+01      -1.288e+01       2.940e-01          -0.087          -0.060          -0.994       2.370e-02          0.2279
1315       1.142e+01      -1.288e+01       3.059e-01          -0.075          -0.054          -0.996       3.792e-02          0.2628
1316       1.120e+01      -1.288e+01       3.196e-01          -0.057          -0.046          -0.997       4.988e-02          0.2911
1317       1.094e+01      -1.288e+01       3.314e-01          -0.034          -0.035          -0.999       5.892e-02          0.3206
1318       1.064e+01      -1.288e+01       3.378e-01          -0.009          -0.022          -1.000       6.456e-02          0.3505
1319       1.032e+01      -1.288e+01       3.370e-01           0.014          -0.010          -1.000       6.649e-02          0.3838
1320       1.000e+01      -1.288e+01       3.285e-01           0.040           0.006          -0.999       6.461e-02          0.4224
1321       9.702e+00      -1.288e+01       3.099e-01           0.085           0.033          -0.996       5.913e-02          0.4602
1322       9.438e+00      -1.288e+01       2.845e-01           0.108           0.048          -0.993       5.013e-02          0.5113
1323       9.225e+00      -1.288e+01       2.631e-01           0.088           0.035          -0.995       3.795e-02          0.6037
1324       9.076e+00      -1.288e+01       2.568e-01          -0.032          -0.048          -0.998       2.361e-02          0.5953
1325       8.999e+00      -1.288e+01       2.733e-01          -0.551          -0.400          -0.733       1.090e-02         -1.2834
1326       8.999e+00      -1.288e+01       3.139e-01          -0.702          -0.477           0.528       1.527e-02         -5.2642
1327       9.076e+00      -1.288e+01       3.731e-01          -0.474          -0.315           0.822       2.875e-02         -3.0455
1328       9.225e+00      -1.288e+01       4.406e-01          -0.341          -0.223           0.913       4.141e-02         -2.1960
1329       9.438e+00      -1.288e+01       5.033e-01          -0.226          -0.146           0.963       5.172e-02         -1.9074
1330       9.702e+00      -1.288e+01       5.475e-01          -0.109          -0.071           0.992       5.939e-02         -1.6822
1331       1.000e+01      -1.288e+01       5.622e-01           0.006          -0.001           1.000       6.453e-02         -1.3588
1332       1.032e+01      -1.288e+01       5.484e-01           0.080           0.041           0.996       6.672e-02         -1.0194
1333       1.064e+01      -1.288e+01       5.139e-01           0.135           0.072           0.988       6.527e-02         -0.7474
1334       1.094e+01      -1.288e+01       4.658e-01           0.183           0.096           0.978       6.011e-02         -0.5141
1335       1.120e+01      -1.288e+01       4.114e-01           0.222           0.115           0.968       5.134e-02         -0.3029
1336       1.142e+01      -1.288e+01       3.595e-01           0.253           0.130           0.959       3.935e-02         -0.1058
1337       1.157e+01      -1.288e+01       3.187e-01           0.275           0.139           0.951       2.476e-02          0.0736
1338       1.164e+01      -1.288e+01       2.950e-01           0.340           0.167           0.926       8.646e-03          0.2264
Strip 52
1339       1.155e+01      -1.268e+01       2.838e-01          -0.028          -0.034          -0.999       8.311e-03          0.1777
1340       1.147e+01      -1.268e+01       2.895e-01          -0.087          -0.060          -0.994       2.456e-02          0.2278
1341       1.132e+01      -1.268e+01       3.016e-01          -0.075          -0.054          -0.996       3.929e-02          0.2626
1342       1.111e+01      -1.268e+01       3.157e-01          -0.057          -0.046          -0.997       5.169e-02          0.2909
1343       1.084e+01      -1.268e+01       3.277e-01          -0.034          -0.035          -0.999       6.106e-02          0.3202
1344       1.053e+01      -1.268e+01       3.342e-01          -0.009          -0.022          -1.000       6.690e-02          0.3499
1345       1.020e+01      -1.268e+01       3.334e-01           0.014          -0.010          -1.000       6.890e-02          0.3830
1346       9.879e+00      -1.268e+01       3.247e-01           0.040           0.006          -0.999       6.695e-02          0.4214
1347       9.572e+00      -1.268e+01       3.057e-01           0.085           0.033          -0.996       6.128e-02          0.4589
1348       9.303e+00      -1.268e+01       2.798e-01           0.108           0.048          -0.993       5.195e-02          0.5096
1349       9.085e+00      -1.268e+01       2.580e-01           0.088           0.035          -0.995       3.933e-02          0.6018
1350       8.933e+00      -1.268e+01       2.516e-01          -0.032          -0.048          -0.998       2.446e-02          0.6004
1351       8.855e+00      -1.268e+01       2.683e-01          -0.551          -0.400          -0.733       1.129e-02         -1.2393
1352       8.855e+00      -1.268e+01       3.098e-01          -0.702          -0.478           0.528       1.582e-02         -5.1924
1353       8.933e+00      -1.268e+01       3.703e-01          -0.474          -0.315           0.822       2.979e-02         -3.0152
1354       9.085e+00      -1.268e+01       4.391e-01          -0.341          -0.223           0.913       4.291e-02         -2.1793
1355       9.303e+00      -1.267e+01       5.032e-01          -0.226          -0.146           0.963       5.359e-02         -1.8958
1356       9.572e+00      -1.267e+01       5.482e-01          -0.109          -0.071           0.992       6.154e-02         -1.6737
1357       9.879e+00      -1.267e+01       5.633e-01           0.006          -0.001           1.000       6.687e-02         -1.3529
1358       1.020e+01      -1.267e+01       5.491e-01           0.080           0.041           0.996       6.914e-02         -1.0154
1359       1.053e+01      -1.267e+01       5.140e-01           0.135           0.072           0.988       6.764e-02         -0.7446
1360       1.084e+01      -1.268e+01       4.648e-01           0.183           0.096           0.978       6.229e-02         -0.5123
1361       1.111e+01      -1.268e+01       4.093e-01           0.222           0.115           0.968       5.321e-02         -0.3017
1362       1.132e+01      -1.268e+01       3.563e-01           0.253           0.130           0.959       4.078e-02         -0.1053
1363       1.147e+01      -1.268e+01       3.147e-01           0.275           0.139           0.951       2.566e-02          0.0737
1364       1.155e+01      -1.268e+01       2.905e-01           0.340           0.167           0.926       8.960e-03          0.2262
Strip 53
1365       1.146e+01      -1.247e+01       2.791e-01          -0.028          -0.034          -0.999       8.607e-03          0.1777
1366       1.138e+01      -1.247e+01       2.849e-01          -0.087          -0.060          -0.994       2.543e-02          0.2277
1367       1.123e+01      -1.247e+01       2.973e-01          -0.075          -0.054          -0.996       4.069e-02          0.2625
1368       1.100e+01      -1.247e+01       3.116e-01          -0.057          -0.046          -0.997       5.353e-02          0.2907
1369       1.073e+01      -1.247e+01       3.239e-01          -0.034          -0.035          -0.999       6.324e-02          0.3198
1370       1.042e+01      -1.247e+01       3.305e-01          -0.009          -0.022          -1.000       6.928e-02          0.3494
1371       1.009e+01      -1.247e+01       3.297e-01           0.014          -0.010          -1.000       7.135e-02          0.3822
1372       9.753e+00      -1.247e+01       3.209e-01           0.040           0.006          -0.999       6.933e-02          0.4204
1373       9.441e+00      -1.247e+01       3.015e-01           0.085           0.033          -0.996       6.346e-02          0.4576
1374       9.166e+00      -1.247e+01       2.750e-01           0.108           0.048          -0.993       5.380e-02          0.5078
1375       8.944e+00      -1.247e+01       2.528e-01           0.088           0.035          -0.995       4.073e-02          0.5999
1376       8.789e+00      -1.247e+01       2.462e-01          -0.032          -0.048          -0.998       2.534e-02          0.6054
1377       8.709e+00      -1.247e+01       2.633e-01          -0.551          -0.400          -0.733       1.170e-02         -1.1947
1378       8.709e+00      -1.247e+01       3.057e-01          -0.702          -0.478           0.528       1.638e-02         -5.1196
1379       8.789e+00      -1.247e+01       3.674e-01          -0.474          -0.315           0.822       3.085e-02         -2.9845
1380       8.944e+00      -1.247e+01       4.376e-01          -0.341          -0.223           0.913       4.444e-02         -2.1622
1381       9.166e+00      -1.246e+01       5.030e-01          -0.226          -0.146           0.963       5.550e-02         -1.8840
1382       9.441e+00      -1.246e+01       5.489e-01          -0.109          -0.071           0.992       6.373e-02         -1.6650
1383       9.753e+00      -1.246e+01       5.643e-01           0.006          -0.001           1.000       6.926e-02         -1.3467
