xflr5 v6.57

Plane Name
T1-10.0 m/s-Panel-Inviscid
QInf  =   10.000000 m/s
Alpha =    0.000000
Beta  =    0.000°
Phi   =    0.000°
Ctrl  =    0.000
CL    =    0.490938
Cy    =   -0.000000
Cd    =    0.007743     ICd   =    0.007743     PCd   =    0.000000
Cl   = -8.39964e-15
Cm   =   -0.866375
ICn   =    0.000000     PCn   =    0.000000 
XCP   =    7.442152     YCP   =    0.000000     ZCP   =    0.472677  
XNP   =    0.000000
Bending = 15559.971770

Main Wing
  y-span        Chord      Ai         Cl        PCd          ICd        CmGeom    CmAirf@chord/4    XTrtop    XTrBot      XCP       BM
1317       1.094e+01      -1.288e+01       3.314e-01          -0.034          -0.035          -0.999       5.892e-02          0.1875
1318       1.064e+01      -1.288e+01       3.378e-01          -0.009          -0.022          -1.000       6.456e-02          0.1872
1319       1.032e+01      -1.288e+01       3.370e-01           0.014          -0.010          -1.000       6.649e-02          0.1841
1320       1.000e+01      -1.288e+01       3.285e-01           0.040           0.006          -0.999       6.461e-02          0.1787
1321       9.702e+00      -1.288e+01       3.099e-01           0.085           0.033          -0.996       5.913e-02          0.1501
1322       9.438e+00      -1.288e+01       2.845e-01           0.108           0.048          -0.993       5.013e-02          0.0776
1323       9.225e+00      -1.288e+01       2.631e-01           0.088           0.035          -0.995       3.795e-02         -0.0447
1324       9.076e+00      -1.288e+01       2.568e-01          -0.032          -0.048          -0.998       2.361e-02         -0.2691
1325       8.999e+00      -1.288e+01       2.733e-01          -0.551          -0.400          -0.733       1.090e-02          0.1312
1326       8.999e+00      -1.288e+01       3.139e-01          -0.702          -0.477           0.528       1.527e-02          0.4760
1327       9.076e+00      -1.288e+01       3.731e-01          -0.474          -0.315           0.822       2.875e-02         -0.1044
1328       9.225e+00      -1.288e+01       4.406e-01          -0.341          -0.223           0.913       4.141e-02         -0.4189
1329       9.438e+00      -1.288e+01       5.033e-01          -0.226          -0.146           0.963       5.172e-02         -0.6395
1330       9.702e+00      -1.288e+01       5.475e-01          -0.109          -0.071           0.992       5.939e-02         -0.7569
1331       1.000e+01      -1.288e+01       5.622e-01           0.006          -0.001           1.000       6.453e-02         -0.7254
1332       1.032e+01      -1.288e+01       5.484e-01           0.080           0.041           0.996       6.672e-02         -0.6053
1333       1.064e+01      -1.288e+01       5.139e-01           0.135           0.072           0.988       6.527e-02         -0.4849
1334       1.094e+01      -1.288e+01       4.658e-01           0.183           0.096           0.978       6.011e-02         -0.3625
1335       1.120e+01      -1.288e+01       4.114e-01           0.222           0.115           0.968       5.134e-02         -0.2343
1336       1.142e+01      -1.288e+01       3.595e-01           0.253           0.130           0.959       3.935e-02         -0.1003
1337       1.157e+01      -1.288e+01       3.187e-01           0.275           0.139           0.951       2.476e-02          0.0317
1338       1.164e+01      -1.288e+01       2.950e-01           0.340           0.167           0.926       8.646e-03          0.1438
Strip 52
1339       1.155e+01      -1.268e+01       2.838e-01          -0.028          -0.034          -0.999       8.311e-03          0.1465
1340       1.147e+01      -1.268e+01       2.895e-01          -0.087          -0.060          -0.994       2.456e-02          0.1653
1341       1.132e+01      -1.268e+01       3.016e-01          -0.075          -0.054          -0.996       3.929e-02          0.1790
1342       1.111e+01      -1.268e+01       3.157e-01          -0.057          -0.046          -0.997       5.169e-02          0.1839
1343       1.084e+01      -1.268e+01       3.277e-01          -0.034          -0.035          -0.999       6.106e-02          0.1873
1344       1.053e+01      -1.268e+01       3.342e-01          -0.009          -0.022          -1.000       6.690e-02          0.1868
1345       1.020e+01      -1.268e+01       3.334e-01           0.014          -0.010          -1.000       6.890e-02          0.1836
1346       9.879e+00      -1.268e+01       3.247e-01           0.040           0.006          -0.999       6.695e-02          0.1780
1347       9.572e+00      -1.268e+01       3.057e-01           0.085           0.033          -0.996       6.128e-02          0.1491
1348       9.303e+00      -1.268e+01       2.798e-01           0.108           0.048          -0.993       5.195e-02          0.0761
1349       9.085e+00      -1.268e+01       2.580e-01           0.088           0.035          -0.995       3.933e-02         -0.0475
1350       8.933e+00      -1.268e+01       2.516e-01          -0.032          -0.048          -0.998       2.446e-02         -0.2757
1351       8.855e+00      -1.268e+01       2.683e-01          -0.551          -0.400          -0.733       1.129e-02          0.1226
1352       8.855e+00      -1.268e+01       3.098e-01          -0.702          -0.478           0.528       1.582e-02          0.4809
1353       8.933e+00      -1.268e+01       3.703e-01          -0.474          -0.315           0.822       2.979e-02         -0.0991
1354       9.085e+00      -1.268e+01       4.391e-01          -0.341          -0.223           0.913       4.291e-02         -0.4150
1355       9.303e+00      -1.267e+01       5.032e-01          -0.226          -0.146           0.963       5.359e-02         -0.6364
1356       9.572e+00      -1.267e+01       5.482e-01          -0.109          -0.071           0.992       6.154e-02         -0.7545
1357       9.879e+00      -1.267e+01       5.633e-01           0.006          -0.001           1.000       6.687e-02         -0.7235
1358       1.020e+01      -1.267e+01       5.491e-01           0.080           0.041           0.996       6.914e-02         -0.6040
1359       1.053e+01      -1.267e+01       5.140e-01           0.135           0.072           0.988       6.764e-02         -0.4840
1360       1.084e+01      -1.268e+01       4.648e-01           0.183           0.096           0.978       6.229e-02         -0.3619
1361       1.111e+01      -1.268e+01       4.093e-01           0.222           0.115           0.968       5.321e-02         -0.2340
1362       1.132e+01      -1.268e+01       3.563e-01           0.253           0.130           0.959       4.078e-02         -0.1002
1363       1.147e+01      -1.268e+01       3.147e-01           0.275           0.139           0.951       2.566e-02          0.0317
1364       1.155e+01      -1.268e+01       2.905e-01           0.340           0.167           0.926       8.960e-03          0.1437
Strip 53
1365       1.146e+01      -1.247e+01       2.791e-01          -0.028          -0.034          -0.999       8.607e-03          0.1464
1366       1.138e+01      -1.247e+01       2.849e-01          -0.087          -0.060          -0.994       2.543e-02          0.1652
1367       1.123e+01      -1.247e+01       2.973e-01          -0.075          -0.054          -0.996       4.069e-02          0.1789
1368       1.100e+01      -1.247e+01       3.116e-01          -0.057          -0.046          -0.997       5.353e-02          0.1837
1369       1.073e+01      -1.247e+01       3.239e-01          -0.034          -0.035          -0.999       6.324e-02          0.1870
1370       1.042e+01      -1.247e+01       3.305e-01          -0.009          -0.022          -1.000       6.928e-02          0.1865
1371       1.009e+01      -1.247e+01       3.297e-01           0.014          -0.010          -1.000       7.135e-02          0.1831
1372       9.753e+00      -1.247e+01       3.209e-01           0.040           0.006          -0.999       6.933e-02          0.1773
1373       9.441e+00      -1.247e+01       3.015e-01           0.085           0.033          -0.996       6.346e-02          0.1482
1374       9.166e+00      -1.247e+01       2.750e-01           0.108           0.048          -0.993       5.380e-02          0.0746
1375       8.944e+00      -1.247e+01       2.528e-01           0.088           0.035          -0.995       4.073e-02         -0.0503
1376       8.789e+00      -1.247e+01       2.462e-01          -0.032          -0.048          -0.998       2.534e-02         -0.2825
1377       8.709e+00      -1.247e+01       2.633e-01          -0.551          -0.400          -0.733       1.170e-02          0.1137
1378       8.709e+00      -1.247e+01       3.057e-01          -0.702          -0.478           0.528       1.638e-02          0.4858
1379       8.789e+00      -1.247e+01       3.674e-01          -0.474          -0.315           0.822       3.085e-02         -0.0938
1380       8.944e+00      -1.247e+01       4.376e-01          -0.341          -0.223           0.913       4.444e-02         -0.4111
1381       9.166e+00      -1.246e+01       5.030e-01          -0.226          -0.146           0.963       5.550e-02         -0.6332
1382       9.441e+00      -1.246e+01       5.489e-01          -0.109          -0.071           0.992       6.373e-02         -0.7519
1383       9.753e+00      -1.246e+01       5.643e-01           0.006          -0.001           1.000       6.926e-02         -0.7216
1384       1.009e+01      -1.246e+01       5.498e-01           0.080           0.041           0.996       7.160e-02         -0.6027
1385       1.042e+01      -1.246e+01       5.140e-01           0.135           0.072           0.988       7.005e-02         -0.4830
1386       1.073e+01      -1.246e+01       4.638e-01           0.183           0.096           0.978       6.451e-02         -0.3613
1387       1.100e+01      -1.247e+01       4.072e-01           0.222           0.115           0.968       5.511e-02         -0.2336
1388       1.123e+01      -1.247e+01       3.531e-01           0.253           0.130           0.959       4.224e-02         -0.1000
1389       1.138e+01      -1.247e+01       3.107e-01           0.275           0.139           0.951       2.657e-02          0.0317
1390       1.146e+01      -1.247e+01       2.860e-01           0.339           0.167           0.926       9.280e-03          0.1436
Strip 54
1391       1.137e+01      -1.225e+01       2.744e-01          -0.028          -0.034          -0.999       8.909e-03          0.1463
1392       1.129e+01      -1.225e+01       2.803e-01          -0.087          -0.060          -0.994       2.633e-02          0.1651
1393       1.113e+01      -1.225e+01       2.929e-01          -0.075          -0.054          -0.996       4.212e-02          0.1787
1394       1.090e+01      -1.225e+01       3.075e-01          -0.057          -0.046          -0.997       5.541e-02          0.1835
1395       1.062e+01      -1.225e+01       3.201e-01          -0.034          -0.035          -0.999       6.546e-02          0.1867
1396       1.030e+01      -1.225e+01       3.268e-01          -0.009          -0.022          -1.000       7.171e-02          0.1861
1397       9.965e+00      -1.225e+01       3.260e-01           0.014          -0.010          -1.000       7.386e-02          0.1826
1398       9.626e+00      -1.225e+01       3.170e-01           0.040           0.006          -0.999       7.177e-02          0.1766
1399       9.308e+00      -1.225e+01       2.972e-01           0.085           0.033          -0.996       6.568e-02          0.1472
1400       9.027e+00      -1.225e+01       2.701e-01           0.108           0.048          -0.993       5.569e-02          0.0730
1401       8.801e+00      -1.225e+01       2.475e-01           0.088           0.035          -0.995       4.215e-02         -0.0531
1402       8.642e+00      -1.225e+01       2.408e-01          -0.032          -0.048          -0.998       2.623e-02         -0.2894
1403       8.560e+00      -1.225e+01       2.583e-01          -0.551          -0.400          -0.733       1.211e-02          0.1046
1404       8.560e+00      -1.225e+01       3.015e-01          -0.702          -0.478           0.528       1.695e-02          0.4907
1405       8.642e+00      -1.225e+01       3.644e-01          -0.474          -0.315           0.822       3.193e-02         -0.0883
1406       8.801e+00      -1.225e+01       4.361e-01          -0.341          -0.223           0.913       4.599e-02         -0.4070
1407       9.027e+00      -1.225e+01       5.028e-01          -0.226          -0.146           0.963       5.744e-02         -0.6300
1408       9.308e+00      -1.225e+01       5.497e-01          -0.109          -0.071           0.992       6.596e-02         -0.7494
1409       9.626e+00      -1.225e+01       5.654e-01           0.006          -0.001           1.000       7.169e-02         -0.7197
1410       9.965e+00      -1.225e+01       5.506e-01           0.080           0.041           0.996       7.411e-02         -0.6013
1411       1.030e+01      -1.225e+01       5.140e-01           0.135           0.072           0.988       7.251e-02         -0.4821
1412       1.062e+01      -1.225e+01       4.628e-01           0.183           0.096           0.978       6.678e-02         -0.3606
1413       1.090e+01      -1.225e+01       4.051e-01           0.222           0.115           0.968       5.704e-02         -0.2332
1414       1.113e+01      -1.225e+01       3.499e-01           0.253           0.130           0.959       4.372e-02         -0.0998
1415       1.129e+01      -1.225e+01       3.065e-01           0.275           0.139           0.951       2.750e-02          0.0317
1416       1.137e+01      -1.225e+01       2.814e-01           0.339           0.167           0.926       9.605e-03          0.1435
Strip 55
1417       1.128e+01      -1.204e+01       2.695e-01          -0.028          -0.034          -0.999       9.216e-03          0.1462
1418       1.119e+01      -1.204e+01       2.755e-01          -0.087          -0.060          -0.994       2.723e-02          0.1650
1419       1.103e+01      -1.204e+01       2.885e-01          -0.075          -0.054          -0.996       4.357e-02          0.1785
1420       1.080e+01      -1.204e+01       3.034e-01          -0.057          -0.046          -0.997       5.732e-02          0.1833
1421       1.051e+01      -1.204e+01       3.162e-01          -0.034          -0.035          -0.999       6.771e-02          0.1864
1422       1.019e+01      -1.204e+01       3.230e-01          -0.009          -0.022          -1.000       7.419e-02          0.1857
1423       9.843e+00      -1.204e+01       3.222e-01           0.014          -0.010          -1.000       7.640e-02          0.1820
1424       9.498e+00      -1.204e+01       3.130e-01           0.040           0.006          -0.999       7.424e-02          0.1759
1425       9.172e+00      -1.204e+01       2.929e-01           0.085           0.033          -0.996       6.795e-02          0.1462
1426       8.886e+00      -1.204e+01       2.652e-01           0.108           0.048          -0.993       5.761e-02          0.0714
1427       8.655e+00      -1.204e+01       2.421e-01           0.088           0.035          -0.995       4.361e-02         -0.0561
1428       8.493e+00      -1.204e+01       2.353e-01          -0.032          -0.048          -0.998       2.713e-02         -0.2965
1429       8.410e+00      -1.204e+01       2.531e-01          -0.550          -0.400          -0.733       1.253e-02          0.0951
1430       8.410e+00      -1.204e+01       2.972e-01          -0.702          -0.478           0.528       1.754e-02          0.4956
1431       8.493e+00      -1.204e+01       3.614e-01          -0.474          -0.315           0.822       3.303e-02         -0.0829
1432       8.655e+00      -1.204e+01       4.346e-01          -0.341          -0.223           0.913       4.758e-02         -0.4029
1433       8.886e+00      -1.203e+01       5.026e-01          -0.226          -0.146           0.963       5.942e-02         -0.6267
1434       9.172e+00      -1.203e+01       5.504e-01          -0.109          -0.071           0.992       6.824e-02         -0.7467
1435       9.498e+00      -1.203e+01       5.664e-01           0.006          -0.001           1.000       7.416e-02         -0.7177
1436       9.843e+00      -1.203e+01       5.514e-01           0.080           0.041           0.996       7.667e-02         -0.5999
1437       1.019e+01      -1.203e+01       5.140e-01           0.135           0.072           0.988       7.501e-02         -0.4811
1438       1.051e+01      -1.204e+01       4.618e-01           0.183           0.096           0.978       6.908e-02         -0.3600
1439       1.080e+01      -1.204e+01       4.029e-01           0.222           0.115           0.968       5.901e-02         -0.2328
1440       1.103e+01      -1.204e+01       3.466e-01           0.253           0.130           0.959       4.523e-02         -0.0997
1441       1.119e+01      -1.204e+01       3.024e-01           0.275           0.139           0.951       2.845e-02          0.0317
1442       1.128e+01      -1.204e+01       2.767e-01           0.339           0.167           0.926       9.937e-03          0.1434
Strip 56
1443       1.118e+01      -1.182e+01       2.646e-01          -0.028          -0.034          -0.999       9.529e-03          0.1461
1444       1.110e+01      -1.182e+01       2.708e-01          -0.087          -0.060          -0.994       2.816e-02          0.1648
1445       1.093e+01      -1.182e+01       2.839e-01          -0.075          -0.054          -0.996       4.505e-02          0.1784
1446       1.070e+01      -1.182e+01       2.992e-01          -0.057          -0.046          -0.997       5.926e-02          0.1830
1447       1.040e+01      -1.182e+01       3.122e-01          -0.034          -0.035          -0.999       7.001e-02          0.1861
1448       1.007e+01      -1.182e+01       3.192e-01          -0.009          -0.022          -1.000       7.670e-02          0.1852
1449       9.720e+00      -1.182e+01       3.184e-01           0.014          -0.010          -1.000       7.899e-02          0.1815
1450       9.367e+00      -1.182e+01       3.090e-01           0.040           0.006          -0.999       7.676e-02          0.1752
1451       9.035e+00      -1.182e+01       2.884e-01           0.085           0.033          -0.996       7.025e-02          0.1451
1452       8.743e+00      -1.182e+01       2.603e-01           0.108           0.048          -0.993       5.956e-02          0.0697
1453       8.508e+00      -1.182e+01       2.367e-01           0.088           0.035          -0.995       4.508e-02         -0.0591
1454       8.343e+00      -1.182e+01       2.297e-01          -0.032          -0.048          -0.998       2.805e-02         -0.3038
1455       8.258e+00      -1.182e+01       2.479e-01          -0.550          -0.400          -0.733       1.295e-02          0.0855
1456       8.258e+00      -1.182e+01       2.929e-01          -0.702          -0.478           0.528       1.813e-02          0.5005
1457       8.343e+00      -1.182e+01       3.584e-01          -0.474          -0.315           0.822       3.414e-02         -0.0773
1458       8.508e+00      -1.182e+01       4.330e-01          -0.341          -0.223           0.913       4.919e-02         -0.3988
1459       8.743e+00      -1.182e+01       5.024e-01          -0.226          -0.146           0.963       6.143e-02         -0.6233
1460       9.035e+00      -1.182e+01       5.512e-01          -0.109          -0.071           0.992       7.055e-02         -0.7440
1461       9.367e+00      -1.182e+01       5.675e-01           0.006          -0.001           1.000       7.667e-02         -0.7157
1462       9.720e+00      -1.182e+01       5.522e-01           0.080           0.041           0.996       7.927e-02         -0.5984
1463       1.007e+01      -1.182e+01       5.141e-01           0.135           0.072           0.988       7.756e-02         -0.4801
1464       1.040e+01      -1.182e+01       4.608e-01           0.183           0.096           0.978       7.142e-02         -0.3593
1465       1.070e+01      -1.182e+01       4.007e-01           0.222           0.115           0.968       6.101e-02         -0.2324
1466       1.093e+01      -1.182e+01       3.433e-01           0.253           0.130           0.959       4.676e-02         -0.0995
1467       1.110e+01      -1.182e+01       2.981e-01           0.275           0.139           0.951       2.942e-02          0.0317
1468       1.118e+01      -1.182e+01       2.719e-01           0.339           0.167           0.926       1.027e-02          0.1433
Strip 57
1469       1.109e+01      -1.159e+01       2.597e-01          -0.028          -0.034          -0.999       9.846e-03          0.1459
1470       1.100e+01      -1.159e+01       2.659e-01          -0.087          -0.060          -0.994       2.910e-02          0.1647
1471       1.083e+01      -1.159e+01       2.794e-01          -0.075          -0.054          -0.996       4.655e-02          0.1782
1472       1.059e+01      -1.159e+01       2.949e-01          -0.057          -0.046          -0.997       6.124e-02          0.1828
1473       1.029e+01      -1.159e+01       3.082e-01          -0.034          -0.035          -0.999       7.234e-02          0.1858
1474       9.954e+00      -1.159e+01       3.154e-01          -0.009          -0.022          -1.000       7.926e-02          0.1848
1475       9.594e+00      -1.159e+01       3.145e-01           0.014          -0.010          -1.000       8.162e-02          0.1809
1476       9.235e+00      -1.159e+01       3.049e-01           0.040           0.006          -0.999       7.931e-02          0.1744
1477       8.896e+00      -1.159e+01       2.840e-01           0.085           0.033          -0.996       7.259e-02          0.1440
1478       8.598e+00      -1.159e+01       2.552e-01           0.108           0.048          -0.993       6.154e-02          0.0680
1479       8.358e+00      -1.159e+01       2.312e-01           0.088           0.035          -0.995       4.659e-02         -0.0621
1480       8.190e+00      -1.159e+01       2.241e-01          -0.032          -0.048          -0.998       2.898e-02         -0.3112
1481       8.103e+00      -1.159e+01       2.426e-01          -0.550          -0.400          -0.733       1.338e-02          0.0757
1482       8.103e+00      -1.159e+01       2.885e-01          -0.702          -0.478           0.528       1.873e-02          0.5054
1483       8.190e+00      -1.159e+01       3.553e-01          -0.474          -0.315           0.822       3.528e-02         -0.0717
1484       8.358e+00      -1.159e+01       4.314e-01          -0.341          -0.223           0.913       5.082e-02         -0.3945
1485       8.598e+00      -1.159e+01       5.022e-01          -0.226          -0.146           0.963       6.348e-02         -0.6199
1486       8.896e+00      -1.159e+01       5.520e-01          -0.109          -0.071           0.992       7.290e-02         -0.7413
1487       9.235e+00      -1.159e+01       5.686e-01           0.006          -0.001           1.000       7.923e-02         -0.7136
1488       9.594e+00      -1.159e+01       5.530e-01           0.080           0.041           0.996       8.191e-02         -0.5969
1489       9.954e+00      -1.159e+01       5.141e-01           0.135           0.072           0.988       8.014e-02         -0.4790
1490       1.029e+01      -1.159e+01       4.598e-01           0.183           0.096           0.978       7.381e-02         -0.3586
1491       1.059e+01      -1.159e+01       3.984e-01           0.222           0.115           0.968       6.304e-02         -0.2320
1492       1.083e+01      -1.159e+01       3.399e-01           0.253           0.130           0.959       4.832e-02         -0.0993
1493       1.100e+01      -1.159e+01       2.939e-01           0.275           0.139           0.951       3.040e-02          0.0317
1494       1.109e+01      -1.159e+01       2.671e-01           0.339           0.167           0.926       1.062e-02          0.1432
Strip 58
1495       1.099e+01      -1.137e+01       2.547e-01          -0.028          -0.034          -0.999       1.017e-02          0.1458
1496       1.090e+01      -1.137e+01       2.611e-01          -0.087          -0.060          -0.994       3.005e-02          0.1645
1497       1.073e+01      -1.137e+01       2.748e-01          -0.075          -0.054          -0.996       4.808e-02          0.1780
1498       1.048e+01      -1.137e+01       2.906e-01          -0.057          -0.046          -0.997       6.325e-02          0.1826
1499       1.018e+01      -1.137e+01       3.042e-01          -0.034          -0.035          -0.999       7.471e-02          0.1854
1500       9.834e+00      -1.137e+01       3.114e-01          -0.009          -0.022          -1.000       8.186e-02          0.1844
1501       9.467e+00      -1.137e+01       3.106e-01           0.014          -0.010          -1.000       8.430e-02          0.1803
1502       9.101e+00      -1.137e+01       3.008e-01           0.040           0.006          -0.999       8.191e-02          0.1736
1503       8.755e+00      -1.137e+01       2.794e-01           0.085           0.033          -0.996       7.497e-02          0.1430
1504       8.452e+00      -1.137e+01       2.501e-01           0.108           0.048          -0.993       6.356e-02          0.0663
1505       8.207e+00      -1.137e+01       2.256e-01           0.088           0.035          -0.995       4.811e-02         -0.0652
1506       8.035e+00      -1.137e+01       2.183e-01          -0.032          -0.048          -0.998       2.993e-02         -0.3188
1507       7.947e+00      -1.137e+01       2.373e-01          -0.550          -0.400          -0.733       1.382e-02          0.0656
1508       7.947e+00      -1.137e+01       2.840e-01          -0.702          -0.478           0.528       1.935e-02          0.5104
1509       8.035e+00      -1.137e+01       3.522e-01          -0.474          -0.315           0.822       3.643e-02         -0.0659
1510       8.207e+00      -1.137e+01       4.298e-01          -0.341          -0.223           0.913       5.249e-02         -0.3902
1511       8.452e+00      -1.137e+01       5.020e-01          -0.226          -0.146           0.963       6.556e-02         -0.6165
1512       8.755e+00      -1.137e+01       5.527e-01          -0.109          -0.071           0.992       7.529e-02         -0.7385
1513       9.101e+00      -1.137e+01       5.697e-01           0.006          -0.001           1.000       8.182e-02         -0.7115
1514       9.467e+00      -1.137e+01       5.538e-01           0.080           0.041           0.996       8.460e-02         -0.5954
1515       9.834e+00      -1.137e+01       5.141e-01           0.135           0.072           0.988       8.277e-02         -0.4780
1516       1.018e+01      -1.137e+01       4.587e-01           0.183           0.096           0.978       7.623e-02         -0.3579
1517       1.048e+01      -1.137e+01       3.962e-01           0.222           0.115           0.968       6.511e-02         -0.2316
1518       1.073e+01      -1.137e+01       3.365e-01           0.253           0.130           0.959       4.991e-02         -0.0991
1519       1.090e+01      -1.137e+01       2.895e-01           0.275           0.139           0.951       3.140e-02          0.0317
1520       1.099e+01      -1.137e+01       2.623e-01           0.339           0.167           0.926       1.096e-02          0.1430
Strip 59
1521       1.089e+01      -1.114e+01       2.496e-01          -0.028          -0.034          -0.999       1.050e-02          0.1457
1522       1.080e+01      -1.114e+01       2.561e-01          -0.087          -0.060          -0.994       3.102e-02          0.1644
1523       1.062e+01      -1.114e+01       2.701e-01          -0.075          -0.054          -0.996       4.963e-02          0.1778
1524       1.037e+01      -1.114e+01       2.862e-01          -0.057          -0.046          -0.997       6.528e-02          0.1823
1525       1.006e+01      -1.114e+01       3.001e-01          -0.034          -0.035          -0.999       7.712e-02          0.1851
1526       9.713e+00      -1.114e+01       3.075e-01          -0.009          -0.022          -1.000       8.449e-02          0.1839
1527       9.339e+00      -1.114e+01       3.066e-01           0.014          -0.010          -1.000       8.701e-02          0.1797
1528       8.965e+00      -1.114e+01       2.966e-01           0.040           0.006          -0.999       8.455e-02          0.1728
1529       8.613e+00      -1.114e+01       2.748e-01           0.085           0.033          -0.996       7.738e-02          0.1418
1530       8.303e+00      -1.114e+01       2.449e-01           0.108           0.048          -0.993       6.560e-02          0.0646
1531       8.053e+00      -1.114e+01       2.199e-01           0.088           0.035          -0.995       4.966e-02         -0.0684
1532       7.878e+00      -1.114e+01       2.125e-01          -0.032          -0.048          -0.998       3.090e-02         -0.3265
1533       7.788e+00      -1.114e+01       2.318e-01          -0.550          -0.400          -0.733       1.427e-02          0.0552
1534       7.788e+00      -1.114e+01       2.795e-01          -0.702          -0.478           0.528       1.997e-02          0.5153
1535       7.878e+00      -1.114e+01       3.490e-01          -0.474          -0.315           0.822       3.761e-02         -0.0601
1536       8.053e+00      -1.114e+01       4.282e-01          -0.341          -0.223           0.913       5.417e-02         -0.3858
1537       8.303e+00      -1.114e+01       5.018e-01          -0.226          -0.146           0.963       6.766e-02         -0.6130
1538       8.613e+00      -1.114e+01       5.535e-01          -0.109          -0.071           0.992       7.771e-02         -0.7357
1539       8.965e+00      -1.114e+01       5.709e-01           0.006          -0.001           1.000       8.446e-02         -0.7093
1540       9.339e+00      -1.114e+01       5.546e-01           0.080           0.041           0.996       8.732e-02         -0.5939
1541       9.713e+00      -1.114e+01       5.142e-01           0.135           0.072           0.988       8.543e-02         -0.4769
1542       1.006e+01      -1.114e+01       4.577e-01           0.183           0.096           0.978       7.868e-02         -0.3572
1543       1.037e+01      -1.114e+01       3.939e-01           0.222           0.115           0.968       6.721e-02         -0.2311
1544       1.062e+01      -1.114e+01       3.330e-01           0.253           0.130           0.959       5.152e-02         -0.0989
1545       1.080e+01      -1.114e+01       2.851e-01           0.275           0.139           0.951       3.241e-02          0.0317
1546       1.089e+01      -1.114e+01       2.573e-01           0.339           0.167           0.926       1.132e-02          0.1429
Strip 60
1547       1.079e+01      -1.091e+01       2.444e-01          -0.028          -0.034          -0.999       1.083e-02          0.1455
1548       1.070e+01      -1.091e+01       2.511e-01          -0.087          -0.060          -0.994       3.200e-02          0.1642
1549       1.052e+01      -1.091e+01       2.653e-01          -0.075          -0.054          -0.996       5.120e-02          0.1776
1550       1.027e+01      -1.091e+01       2.818e-01          -0.057          -0.046          -0.997       6.735e-02          0.1821
1551       9.949e+00      -1.091e+01       2.959e-01          -0.034          -0.035          -0.999       7.956e-02          0.1848
1552       9.590e+00      -1.091e+01       3.035e-01          -0.009          -0.022          -1.000       8.717e-02          0.1835
1553       9.209e+00      -1.091e+01       3.026e-01           0.014          -0.010          -1.000       8.977e-02          0.1791
1554       8.828e+00      -1.091e+01       2.924e-01           0.040           0.006          -0.999       8.722e-02          0.1720
1555       8.469e+00      -1.091e+01       2.702e-01           0.085           0.033          -0.996       7.983e-02          0.1407
1556       8.153e+00      -1.091e+01       2.397e-01           0.108           0.048          -0.993       6.768e-02          0.0628
1557       7.898e+00      -1.091e+01       2.142e-01           0.088           0.035          -0.995       5.123e-02         -0.0717
1558       7.720e+00      -1.091e+01       2.067e-01          -0.032          -0.048          -0.998       3.188e-02         -0.3344
1559       7.628e+00      -1.091e+01       2.263e-01          -0.550          -0.400          -0.733       1.472e-02          0.0446
1560       7.628e+00      -1.091e+01       2.750e-01          -0.702          -0.478           0.528       2.060e-02          0.5202
1561       7.720e+00      -1.091e+01       3.458e-01          -0.475          -0.315           0.822       3.879e-02         -0.0543
1562       7.898e+00      -1.091e+01       4.265e-01          -0.341          -0.223           0.913       5.589e-02         -0.3814
1563       8.153e+00      -1.091e+01       5.016e-01          -0.226          -0.146           0.963       6.980e-02         -0.6094
1564       8.469e+00      -1.091e+01       5.543e-01          -0.109          -0.071           0.992       8.017e-02         -0.7328
1565       8.828e+00      -1.091e+01       5.720e-01           0.006          -0.001           1.000       8.713e-02         -0.7071
1566       9.209e+00      -1.091e+01       5.554e-01           0.080           0.041           0.996       9.009e-02         -0.5923
1567       9.590e+00      -1.091e+01       5.142e-01           0.135           0.072           0.988       8.814e-02         -0.4758
1568       9.949e+00      -1.091e+01       4.566e-01           0.183           0.096           0.978       8.117e-02         -0.3564
1569       1.027e+01      -1.091e+01       3.916e-01           0.222           0.115           0.968       6.934e-02         -0.2307
1570       1.052e+01      -1.091e+01       3.295e-01           0.253           0.130           0.959       5.315e-02         -0.0987
1571       1.070e+01      -1.091e+01       2.807e-01           0.275           0.139           0.951       3.343e-02          0.0317
1572       1.079e+01      -1.091e+01       2.523e-01           0.339           0.167           0.926       1.168e-02          0.1428
Strip 61
1573       1.069e+01      -1.068e+01       2.392e-01          -0.028          -0.034          -0.999       1.117e-02          0.1454
1574       1.060e+01      -1.068e+01       2.460e-01          -0.087          -0.060          -0.994       3.299e-02          0.1641
1575       1.041e+01      -1.068e+01       2.605e-01          -0.075          -0.054          -0.996       5.279e-02          0.1774
1576       1.015e+01      -1.068e+01       2.773e-01          -0.057          -0.046          -0.997       6.945e-02          0.1818
1577       9.832e+00      -1.068e+01       2.917e-01          -0.034          -0.035          -0.999       8.203e-02          0.1844
1578       9.466e+00      -1.068e+01       2.994e-01          -0.009          -0.022          -1.000       8.988e-02          0.1830
1579       9.077e+00      -1.068e+01       2.985e-01           0.014          -0.010          -1.000       9.256e-02          0.1785
1580       8.689e+00      -1.068e+01       2.881e-01           0.040           0.006          -0.999       8.994e-02          0.1712
1581       8.323e+00      -1.068e+01       2.655e-01           0.085           0.033          -0.996       8.231e-02          0.1396
1582       8.001e+00      -1.068e+01       2.344e-01           0.108           0.048          -0.993       6.978e-02          0.0609
